"Dime Store","Diners",4.5
"Gigi's","Gay Bars",3.5
"Terra Cotta Pizzeria","Pizza",4
"Lefty's Cheesesteak","Cheesesteaks",3
"Lefty's Cheesesteak","Hot Dogs",3
"Lefty's Cheesesteak","Burgers",3
"Pekin Pavilion","Chinese",3.5
"Suzy's Bar","Dive Bars",4.5
"Vitamin Juice","Juice Bars & Smoothies",3.5
"Vitamin Juice","Coffee & Tea",3.5
"Vitamin Juice","Ice Cream & Frozen Yogurt",3.5
"Esto's Garage","Mexican",5
"Esto's Garage","Food Trucks",5
"Anchor Coffee House","Coffee & Tea",4.5
"Eros Asian Eatery","Thai",4.5
"Eros Asian Eatery","Chinese",4.5
"Eros Asian Eatery","Japanese",4.5
"Jet's Pizza","Pizza",2.5
"Blind Owl","Cocktail Bars",5
"Jet's Pizza","Food Delivery Services",2.5
"Jet's Pizza","Italian",2.5
"Delmar","Sports Bars",3
"Delmar","American (Traditional)",3
"Delmar","Cocktail Bars",3
"Tin Roof","Music Venues",3
"Tin Roof","Southern",3
"Tin Roof","Pubs",3
"Country Restaurant","American (New)",3.5
"Wxyz Bar","Bars",5
"Country Restaurant","Middle Eastern",3.5
"Potbelly Sandwich Shop","Sandwiches",3
"Potbelly Sandwich Shop","Fast Food",3
"Potbelly Sandwich Shop","Salad",3
"Wing's Gardens","Chinese",4
"Hikari  Restaurant","Japanese",4
"Hikari  Restaurant","Korean",4
"Greektown Historic District","Local Flavor",4
"Lunchtime Detroit","Delis",3.5
"White Castle","Fast Food",3.5
"White Castle","Burgers",3.5
"Tortitas El Rojito","Mexican",4
"Tortitas El Rojito","Hot Dogs",4
"Tortitas El Rojito","Food Stands",4
"BIGGBY COFFEE","Coffee & Tea",4.5
"BIGGBY COFFEE","Cafes",4.5
"Yoshi Hibachi Grille","Japanese",3
"Applebee's Grill + Bar","Sports Bars",2.5
"Applebee's Grill + Bar","Burgers",2.5
"Applebee's Grill + Bar","American (Traditional)",2.5
"Sakana Sushi Lounge","Japanese",3.5
"Sakana Sushi Lounge","Sushi Bars",3.5
"Cedarland Bakery","Bakeries",5
"Cedarland Bakery","Middle Eastern",5
"Cloud Nine Heads2Go","Hookah Bars",5
"Cloud Nine Heads2Go","Tobacco Shops",5
"Adi's Coney Island","Diners",4
"Adi's Coney Island","American (Traditional)",4
"Palmer Park","Parks",4
"Murals in the Market","Public Art",5
"The Library","Cocktail Bars",5
"Pik Nik Basket","American (New)",5
"Pik Nik Basket","Sandwiches",5
"Pik Nik Basket","Seafood",5
"Rono's Caribbean Family Dining","Caribbean",3.5
"Delray Barbecue","Barbeque",5
"Delray Barbecue","Sandwiches",5
"Delray Barbecue","Desserts",5
"La Posada","Tacos",4.5
"Rosie O'Grady's","Bars",3
"Rosie O'Grady's","Burgers",3
"Rosie O'Grady's","Barbeque",3
"Basil Court Restaurant","Thai",3.5
"Thai Garden Restaurant","Thai",4
"Sky Lounge Restaurant & Cafe","Lounges",3
"Sky Lounge Restaurant & Cafe","Cafes",3
"Sky Lounge Restaurant & Cafe","Middle Eastern",3
"Byblos Cafe & Grill II","Seafood",2.5
"Byblos Cafe & Grill II","Mediterranean",2.5
"America's Thanksgiving Day Parade","Local Flavor",5
"Belle Isle Nature Center","Zoos",3.5
"The Coffee Exchange","Coffee & Tea",4
"La Rosita","Mexican",4
"La Rosita","Grocery",4
"Sheeba Restaurant","Arabian",4
"Fredi The PizzaMan","Italian",4.5
"Lucky Dragon","Chinese",2.5
"Fredi The PizzaMan","Pizza",4.5
"Sheeba Restaurant","Middle Eastern",4
"Smokey G's Smokehouse","Barbeque",3.5
"Good Times On The Ave","American (Traditional)",3
"Kelly's Bar","Dive Bars",4
"Kelly's Bar","Burgers",4
"E & S Carry Outs","Seafood",4.5
"Mystic Kettle","Farmers Market",5
"Mystic Kettle","Street Vendors",5
"House of Shamrocks","Sports Bars",4
"House of Shamrocks","Burgers",4
"House of Shamrocks","Karaoke",4
"BBQ Central","Barbeque",3
"BBQ Central","Soul Food",3
"Sam's Ferndale Grill","Diners",3.5
"Sam's Ferndale Grill","Desserts",3.5
"Sam's Ferndale Grill","Burgers",3.5
"Babylon Garden","Mediterranean",4.5
"Babylon Garden","Middle Eastern",4.5
"Babylon Garden","Halal",4.5
"Haneeth House","Middle Eastern",4.5
"J's Penalty Box","Sports Bars",4
"J's Penalty Box","Burgers",4
"J's Penalty Box","Sandwiches",4
"Simon's Prime Hamburgers","Burgers",4
"Caesar's Coney Island","Breakfast & Brunch",4
"Amicci's Pizza","Pizza",2.5
"Starter's Bar & Grill","Bars",3
"Starter's Bar & Grill","American (Traditional)",3
"Lile's Sandwich Shop","Sandwiches",4
"Bayview Yacht Club","Boating",4.5
"Bayview Yacht Club","Bars",4.5
"Bayview Yacht Club","Sandwiches",4.5
"Great Lakes Coffee Roasting Company","Coffee Roasteries",4.5
"Salvatore Scallopini","Italian",4.5
"La Rosa Bakery","Bakeries",4.5
"SugarBuzz Bakery","Vegan",4.5
"SugarBuzz Bakery","Bakeries",4.5
"A & L Ham Palace","Breakfast & Brunch",4.5
"SugarBuzz Bakery","Donuts",4.5
"Sun Sun Restaurant","Chinese",3.5
"Mama's Restaurant","American (Traditional)",4
"Mama's Restaurant","Sandwiches",4
"Mama's Restaurant","Breakfast & Brunch",4
"Joe's Top Dog Restaurant & Bar","Diners",4
"Joe's Top Dog Restaurant & Bar","American (Traditional)",4
"Joe's Top Dog Restaurant & Bar","Hot Dogs",4
"La Guardia","Italian",4
"Bosco Lounge","Lounges",3.5
"Bosco Lounge","Breakfast & Brunch",3.5
"Papa's Pizza & BBQ","Barbeque",3
"Papa's Pizza & BBQ","Pizza",3
"Donovan's Pub","Pubs",3.5
"Halal Street","Halal",4
"D.PRIME Steakhouse","Steakhouses",4
"D.PRIME Steakhouse","Bars",4
"D.PRIME Steakhouse","Seafood",4
"Mancini's Italia Bakery","Bakeries",5
"Barter","Cocktail Bars",5
"Barter","Music Venues",5
"La Penguina Deli","Delis",4.5
"The Loving Touch","Pool Halls",3.5
"The Loving Touch","Lounges",3.5
"The Loving Touch","Music Venues",3.5
"Burger Grille","American (Traditional)",4
"Burger Grille","Burgers",4
"Zaytoona Mediterranean Grill","Mediterranean",4
"Mezzo Ristorante & Lounge","Italian",4.5
"Mezzo Ristorante & Lounge","Lounges",4.5
"Clark Park","Parks",4.5
"Chita's Nefertiti Bar","Bars",5
"Chita's Nefertiti Bar","American (New)",5
"Ronnie Berrys Halal Meats","Meat Shops",4.5
"Ronnie Berrys Halal Meats","Butcher",4.5
"Ronnie Berrys Halal Meats","Halal",4.5
"Pink Flamingo To Go","Vegetarian",4.5
"Pink Flamingo To Go","Vegan",4.5
"Sir Cedric's Fish & Chips","Seafood",4
"Sir Cedric's Fish & Chips","Fish & Chips",4
"Second Base","Dive Bars",3.5
"Second Base","Pizza",3.5
"Cata Vino Detroit","Wine Bars",4
"Louis' Restaurant","Breakfast & Brunch",4.5
"Press Room","Cafes",3.5
"Press Room","Juice Bars & Smoothies",3.5
"Press Room","Pizza",3.5
"Neros Steakhouse","Steakhouses",3.5
"Neros Steakhouse","Seafood",3.5
"Al Basha Subs - Wayne State Univ","Sandwiches",3
"Al Basha Subs - Wayne State Univ","Burgers",3
"Al Basha Subs - Wayne State Univ","Middle Eastern",3
"Robert C. Valade Park","Parks",4.5
"Robert C. Valade Park","Playgrounds",4.5
"Outer Limits Lounge","Lounges",5
"Pietrzyk Pierogi","Polish",4.5
"Pietrzyk Pierogi","Soup",4.5
"Pietrzyk Pierogi","Vegan",4.5
"Zukins Rib Shack","Pizza",4
"Zukins Rib Shack","Barbeque",4
"Zukins Rib Shack","Seafood",4
"Sweet Soul Bistro","Soul Food",3
"Sweet Soul Bistro","Lounges",3
"Cardoni's Bar & Grill","Pubs",4
"Joe louis southern kitchen","Breakfast & Brunch",4
"Joe louis southern kitchen","American (Traditional)",4
"Joe louis southern kitchen","American (New)",4
"Exodos Rooftop","Lounges",2
"Exodos Rooftop","Cocktail Bars",2
"Exodos Rooftop","Dance Clubs",2
"Gregg's Pizza & Bar-B-Que","Pizza",3
"Gregg's Pizza & Bar-B-Que","Barbeque",3
"Applebee's Bar + Grill","Sports Bars",3
"Applebee's Bar + Grill","American (Traditional)",3
"Applebee's Bar + Grill","Burgers",3
"D And D Cuisine","American (New)",3.5
"D And D Cuisine","Seafood",3.5
"Royal Grill Restaurant","American (Traditional)",3.5
"Cupcake Station","Bakeries",3.5
"Cupcake Station","Cupcakes",3.5
"Hello Shawarma","Burgers",4.5
"Hello Shawarma","Salad",4.5
"Hello Shawarma","Halal",4.5
"Packard Plant","Landmarks & Historical Buildings",4
"Yelp's Exploration Society","Yelp Events",5
"Detroit Golf Club","Golf",3.5
"WingFellas","Chicken Wings",4
"WingFellas","Burgers",4
"Detroit Belle Isle Grand Prix","Automotive",4
"Detroit Belle Isle Grand Prix","Local Flavor",4
"LongHorn Steakhouse","Steakhouses",3.5
"Detroit Belle Isle Grand Prix","Hotels & Travel",4
"LongHorn Steakhouse","American (Traditional)",3.5
"LongHorn Steakhouse","Barbeque",3.5
"Little Caesars","Pizza",5
"Oakwood Baking","Bakeries",5
"Masaya Mediterranean Cuisine","Mediterranean",4
"Ford Patio Bar & Grill","Seafood",3.5
"Ford Patio Bar & Grill","American (Traditional)",3.5
"Ford Patio Bar & Grill","Sports Bars",3.5
"Hanan's Bakery","Bakeries",5
"Gus & Us Grill","Greek",4
"Gus & Us Grill","Breakfast & Brunch",4
"Gus & Us Grill","Burgers",4
"Eastwood's Grill & Lounge","American (Traditional)",4.5
"Eastwood's Grill & Lounge","Pubs",4.5
"Got Pho","Thai",4
"Got Pho","Vietnamese",4
"Got Pho","Asian Fusion",4
"Rocky's Road Brew","Coffee & Tea",4
"Rocky's Road Brew","Food Trucks",4
"Rocky's Road Brew","Tacos",4
"P.F. Chang's","Asian Fusion",3.5
"P.F. Chang's","Chinese",3.5
"Biryani & Grill","Pakistani",4.5
"Biryani & Grill","Indian",4.5
"O'Maggio's Kildare House","Bars",3.5
"O'Maggio's Kildare House","Gastropubs",3.5
"River Breeze Dairy Freeze","Ice Cream & Frozen Yogurt",4.5
"Eagle Tavern","American (Traditional)",4
"Eagle Tavern","Pubs",4
"Coney Time Coney Island","American (Traditional)",3.5
"New Way Bar","Dive Bars",4
"New Way Bar","Music Venues",4
"New Way Bar","American (New)",4
"Star of India","Indian",3
"Star of India","Seafood",3
"Lorent Coney Island","Hot Dogs",5
"Lorent Coney Island","Breakfast & Brunch",5
"Lorent Coney Island","Diners",5
"Super Coney Island","Restaurants",5
"Starbucks","Coffee & Tea",2
"Nick's Gaslight Restaurant & Lounge","Greek",3
"Soho","Lounges",3.5
"Soho","Gay Bars",3.5
"Baker Streetcar Bar","Bars",4.5
"Chene Modern Bakery","Bakeries",4
"La Musique Restaurant","American (New)",3
"Giovanna's Lounge","Restaurants",4
"Giovanna's Lounge","Lounges",4
"Adam's Apple","Gay Bars",4
"Fish Station","Seafood",4
"Fish Station","Chicken Wings",4
"Shrimp City Detroit","Seafood",4.5
"Brayz Hamburgers","Diners",3.5
"Brayz Hamburgers","Burgers",3.5
"Detroit Dog Park","Dog Parks",4
"Detroit Wing Company","Chicken Wings",4
"Palenque","Mexican",4.5
"Ali's Pizza","Pizza",4
"Ali's Pizza","Burgers",4
"Ali's Pizza","Chicken Wings",4
"Jerry's Pizza & Barbecue","Pizza",3
"kai's loaded bakery","Desserts",5
"Presto Gourmet Deli","Delis",3.5
"The Barrel House","Canadian (New)",4.5
"Naba Brick Oven Bakery","Bakeries",4.5
"The Barrel House","Pubs",4.5
"Auburn Cafe","Greek",4
"Auburn Cafe","Seafood",4
"Auburn Cafe","American (Traditional)",4
"La Favorita","Mexican",4.5
"La Favorita","Grocery",4.5
"Nandis Knowledge Cafe","Bookstores",5
"Nandis Knowledge Cafe","Cafes",5
"Nandis Knowledge Cafe","Art Galleries",5
"State Deli & Grocery","Delis",3.5
"State Deli & Grocery","Sandwiches",3.5
"State Deli & Grocery","Grocery",3.5
"Mangos Cafe","Cafes",3
"Blaze Pizza","Salad",3.5
"Blaze Pizza","Pizza",3.5
"Blaze Pizza","Fast Food",3.5
"Chefs Table","American (Traditional)",5
"Paisano's Pizza","Pizza",3.5
"Grille 39","American (Traditional)",3
"Bonoful Sweets & Cafe","Indian",3.5
"Bonoful Sweets & Cafe","Pakistani",3.5
"Bonoful Sweets & Cafe","Bangladeshi",3.5
"Curry Express","Indian",3.5
"The Rink at Campus Martius","Parks",5
"The Rink at Campus Martius","Skating Rinks",5
"Riverside Pie Cafe","Desserts",5
"Riverside Pie Cafe","Breakfast & Brunch",5
"Riverside Pie Cafe","Cafes",5
"Legend's Coney Island West","American (Traditional)",4
"Legend's Coney Island West","Fast Food",4
"Delphine Jamaican Restaurant","Caribbean",4
"Jolly Old Timers","Venues & Event Spaces",5
"Jolly Old Timers","American (Traditional)",5
"JB Bamboozles Pub & Grille","Pubs",3.5
"Starbucks","Coffee & Tea",3
"JB Bamboozles Pub & Grille","American (New)",3.5
"BIGGBY COFFEE","Coffee & Tea",4.5
"BIGGBY COFFEE","Cafes",4.5
"Iraqi Bakery","Pakistani",4
"Iraqi Bakery","Bakeries",4
"Iraqi Bakery","Persian/Iranian",4
"China House","Chinese",3.5
"World Marathon Ethiopian Restaurant","Ethiopian",3.5
"Warren Kabob","Mediterranean",4
"Warren Kabob","Middle Eastern",4
"Warren Kabob","Halal",4
"Cold Stone Creamery","Ice Cream & Frozen Yogurt",3
"Cold Stone Creamery","Custom Cakes",3
"Cold Stone Creamery","Cupcakes",3
"Krazy Pizza","Salad",3.5
"Krazy Pizza","Pizza",3.5
"Krazy Pizza","Fish & Chips",3.5
"Luci and Ethel's","Diners",2.5
"Luci and Ethel's","Breakfast & Brunch",2.5
"Grand Circus  Park","Parks",4
"Twin's Taco's","Tacos",5
"Twin's Taco's","Food Trucks",5
"Mini Restaurant","Vietnamese",4
"Simply Spanish","Food Trucks",4
"Simply Spanish","Spanish",4
"Oakwood Bar & Grill","Steakhouses",3.5
"Oakwood Bar & Grill","Bars",3.5
"CaféDIA","Delis",4
"Oakwood Bar & Grill","American (Traditional)",3.5
"CaféDIA","Sandwiches",4
"Bikes & Coffee","Coffee & Tea",4.5
"Bikes & Coffee","Bikes",4.5
"Bikes & Coffee","Bike Repair/Maintenance",4.5
"Sloppy Chops","Bars",3
"Sloppy Chops","American (Traditional)",3
"Sloppy Chops","Pasta Shops",3
"Mexicantown","Local Flavor",3
"Dominion House","Pubs",4.5
"The Foundry Pub","Gastropubs",3.5
"White Castle","Burgers",3
"snack camp","Desserts",5
"CHARMINAR BIRYANI HOUSE","Indian",4
"White Castle","Fast Food",3
"CHARMINAR BIRYANI HOUSE","Buffets",4
"Sisters On A Roll ,Mobile  Cafe","Gluten-Free",5
"Sisters On A Roll ,Mobile  Cafe","Specialty Food",5
"Golden Bowl","Chinese",3.5
"Sisters On A Roll ,Mobile  Cafe","Vegetarian",5
"Sorrento Pizza","Pizza",4
"Coolidge Cafe","American (Traditional)",4
"Coolidge Cafe","Breakfast & Brunch",4
"Coolidge Cafe","Soup",4
"Menjo's Complex","Dance Clubs",3
"Menjo's Complex","Gay Bars",3
"The Pita Post","Middle Eastern",4.5
"The Pita Post","Sandwiches",4.5
"The Pita Post","Food Trucks",4.5
"Uncle Calvin's Sweet Potato Pies","Bakeries",4.5
"Krispy Krunch Chicken","Cajun/Creole",4
"Krispy Krunch Chicken","Fast Food",4
"Krispy Krunch Chicken","Chicken Wings",4
"Omega Hawg & Dawg Deli","Diners",3.5
"Omega Hawg & Dawg Deli","Breakfast & Brunch",3.5
"Omega Hawg & Dawg Deli","American (Traditional)",3.5
"Nevada A Coney Island","Restaurants",5
"Southside Grill","American (Traditional)",4.5
"Fork in Nigeria","African",3
"The Z  Lot","Art Museums",3.5
"Fork in Nigeria","Food Trucks",3
"The Z  Lot","Public Art",3.5
"Dearborn Pizza","Pizza",3.5
"Java Hutt","Breakfast & Brunch",3.5
"Java Hutt","Coffee & Tea",3.5
"Java Hutt","Sandwiches",3.5
"Bibim To Go","Korean",4
"New Center Grill","Mediterranean",3
"New Center Grill","Breakfast & Brunch",3
"New Center Grill","Burgers",3
"Bleu Detroit","Bars",2.5
"Wingstop","Chicken Wings",2
"Pizza Place","Pizza",2.5
"Pizza Place","Chicken Wings",2.5
"Pho Maxim","Vietnamese",3.5
"Bleu Detroit","Dance Clubs",2.5
"Midwest Grille","Soul Food",4
"Midwest Grille","Fish & Chips",4
"Midwest Grille","Chicken Wings",4
"Teresa's Place","Dive Bars",4.5
"Shorty Bell’s Pizza","Pizza",5
"Value Pizza","Pizza",4
"Capri Pizza","Pizza",4.5
"The DragonFly","Sushi Bars",4.5
"The DragonFly","Asian Fusion",4.5
"China One Chinese Restaurant","Chinese",3.5
"Promenade Artisan Foods","Sandwiches",5
"Promenade Artisan Foods","Bakeries",5
"Promenade Artisan Foods","Cafes",5
"Michigan Soldiers' and Sailors' Monument","Landmarks & Historical Buildings",4.5
"Arab American National Museum","Museums",4
"Arab American National Museum","Performing Arts",4
"Phog Lounge","Lounges",5
"Niki's Lounge","Lounges",2.5
"Joe Ann's Bar B-Q","Barbeque",3.5
"Country Boy Restaurant","American (Traditional)",3.5
"Country Boy Restaurant","Breakfast & Brunch",3.5
"CJ's Real Pound Cake","Desserts",5
"Nizam Pastry","Bakeries",4.5
"Starbucks","Coffee & Tea",4.5
"Nizam Pastry","Desserts",4.5
"Great Lakes Sports Bar","Sports Bars",3.5
"Great Lakes Sports Bar","American (Traditional)",3.5
"Stathis Grill","Breakfast & Brunch",4.5
"Great Lakes Sports Bar","Barbeque",3.5
"Stathis Grill","Greek",4.5
"Stathis Grill","Mediterranean",4.5
"Saigon House","Vietnamese",4
"Saigon House","Thai",4
"Colombo's Coney Island Restaurant","American (Traditional)",3.5
"Colombo's Coney Island Restaurant","Diners",3.5
"Colombo's Coney Island Restaurant","Hot Dogs",3.5
"Carribean Island Spice","Caribbean",4.5
"Capuchin Soup Kitcnen Conner Kitchen","Soup",5
"Jimmy John's","Sandwiches",2
"Happy's Pizza","Pizza",2
"Happy's Pizza","Barbeque",2
"Jimmy John's","Delis",2
"Happy's Pizza","Chicken Wings",2
"Jimmy John's","Fast Food",2
"Windsor Seoul Restaurant","Korean",4
"Detroit’s Original Seafood Truck","Food Trucks",5
"Detroit’s Original Seafood Truck","Seafood",5
"Detroit’s Original Seafood Truck","Caterers",5
"Sun Hong BBQ & Seafood","Barbeque",3.5
"Sun Hong BBQ & Seafood","Seafood",3.5
"Sun Hong BBQ & Seafood","Chinese",3.5
"The Garden Theater","Dinner Theater",4
"The Garden Theater","Venues & Event Spaces",4
"Delectabowl Food Truck & Catering","Food Trucks",4
"Delectabowl Food Truck & Catering","Comfort Food",4
"Delectabowl Food Truck & Catering","American (Traditional)",4
"Spacecat V-stro","Comfort Food",5
"Spacecat V-stro","Vegetarian",5
"Sub King Plus","Burgers",5
"Black Horse Cantina","Bars",4
"China One","Chinese",4
"The Guardian Coffee Shop","Coffee & Tea",5
"Chili's","Bars",2
"Sub King Plus","Sandwiches",5
"Chili's","Tex-Mex",2
"Chili's","American (Traditional)",2
"Siam Cuisine","Thai",4
"Station Shawarma","Sandwiches",3
"Station Shawarma","Juice Bars & Smoothies",3
"Station Shawarma","Burgers",3
"Trust Lounge","Lounges",2.5
"La Contessa Ristorante","Italian",4
"La Contessa Ristorante","Desserts",4
"K & M Shish Palace","Mediterranean",4
"La Contessa Ristorante","Cocktail Bars",4
"Metro Fresh Fish & Seafood","Fish & Chips",4
"Metro Fresh Fish & Seafood","Seafood",4
"Metro Fresh Fish & Seafood","Sandwiches",4
"Louisiana Creole Gumbo","Southern",3
"Louisiana Creole Gumbo","Soul Food",3
"Louisiana Creole Gumbo","Cajun/Creole",3
"El Jalapeño Mexican Restaurant & Taqueria","Mexican",4
"The High Dive","Cocktail Bars",5
"The High Dive","Music Venues",5
"The High Dive","Dive Bars",5
"Detroit Vintage","Coffee & Tea",5
"Shish Kabob Express - Allen Park","Seafood",3.5
"Shish Kabob Express - Allen Park","Middle Eastern",3.5
"Le Roi Pastry Shop","Desserts",4.5
"Le Roi Pastry Shop","Bakeries",4.5
"Palette Dining Studio","Buffets",3
"Shish Kabob Express - Allen Park","Mediterranean",3.5
"Take Five Bistro","Seafood",4
"Take Five Bistro","Steakhouses",4
